language_name,language_synonym,approximate_latitude_of_language_variety,approximate_longitude_of_language_variety,state_territory
Mayi-Thakurti / Mitakoodi,"Maykulan, Mittakoodi, Taithakari, agurdi, Maidakadi, Maidhagari, Maidhaggaria, Maidhagudi, Maioakui, Maioakuri, Maitakeidi, Maitakudi, Maithagudi, Maithakari, Maithakudi, Majadhagudi, Mayatagoori, Mayatagoorri, Maydhagurdi, Maytagoori, Mit, Mitagurdi, Mitakudi, Mitrogoordi, Mitroogoordi, Mittagurdi, Mittaka, Mythaguddi, Mythergoody, Mythugadi, Mythuggadi, Mayadhagurdi, Mayidhagurdi, Maithakuri, Maithakui",-19.946870866068,140.68950150801,QLD
Wunumara ,"Maykulan, Wunamara, Oonoomurra, Wanamara, Quippen bura, Unamara, Woonamurra, Woonomurra, Wunamora",-20.913112577322,141.8532552202,QLD
Ngawun ,"Ngewin, Naungaun, Nga:wun, Ngaon, Ngaun, Nounun, Nouun",-19.802685135729,141.96286370505,QLD
Nguburinji,"Nguburindi, Ganggalida, Naungaun, Nga:wun, Ngoborindi, Ngoboringi, Ngoborundji, Nounun, Nouun, Obor indi, Oborindi, Oboroondi, Ngorborundji",-18.53363767172,139.03577736723,QLD
Mayi-Yapi ,"Maykulan, Maijabi, Maiabi, Maippe, Majabi, Mayapi, Mayappe, Miappe, Miappi, Miubbi, Miulbi, Myabi, Myappa, Myappe, Mayabi, Miuibi",-19.075646079751,140.44722075423,QLD
Mbara ,"Ambara, Mitjamba, Balgalu, Bargal",-19.849892873405,143.39513313755,QLD
Waanyi ,"Waanji, Garawa, Wanyi, Wanyee, Wanee, Waangyee, Wonyee",-18.313241639387,137.6208706403,NT
Waanyi ,"Waanji, Garawa, Wanyi, Wanyee, Wanee, Waangyee, Wonyee",-18.313241639387,137.6208706403,QLD
Mayi-Kutuna ,"Mayaguduna, Maikudunu, Marago, Mayi Yali, Maigudina, Maigudung, Maikudung, Mayagudunu, Maygudan, Mygoodan, Maikudun, Mikoodoono, Mygoodano, Mayagoondoon, Mika doon, Mikoolun",-19.120824645906,139.89625021507,QLD
Mayi-Kulan ,"Maykulan, Mayi kulan, Maikulan, Maigudina, Maigudung, Maigulung, Maikolon, Maikudun, Maikudung, Maikudunu, Maikulung, Makulu, Mayagoondoon, Mayagulan, Mayhulan, Miccoolin, Micoolan, Mikadoon, Mikkoolan, Mikoodoono, Mikoolun, Mycoolon, Mygoodan, Mygoodano, Mygoolan, Mykoolan, Mykulau, Mykoo lan",-18.780357582714,141.81241533473,QLD
Mingginda,"Minkin, Mingin, Min Gin, Mingir, Minikin, Myngeen",-18.022512996752,139.55273139736,QLD
Kukatj ,"Gugadj, Kalibamu, Marago, Gudadj, Gudadji, Gugady, Gugatj, Kokatj, Kukatji, Gugadji, Kukatja, Kukatyi, Konggada",-18.132101457043,140.36511545041,QLD
Gundara ,"Kok Narr, Kok Nhang, Kundar, Koknar, Gog nar, Kwantar, Kokinari, Koko Nar, Koko Nari, Kokonari, Kuk Nar, Kuku Nar, Kwanthar, Kok  Nar, Gugu Nar, Gugu Nhang, Kwantari, Gog Nar, Kundara, Kuantari, Goondarra, Wangara, Wanggara, Kokowanggara, Kokawan gar, Kokatabul, Kokodaue, Koko daua, Oikand",-16.052434788806,141.81558838085,QLD
Kunkalanya ,"Kunkalanja, Pitta Pitta, Kungkalenya, Kunkulenje, Koonkoolenya, Koomkoolenya, Koon kalinga, Koonkalinye",-23.637670302004,139.28798561184,QLD
Gkuthaarn,"Kuthant, Karaldi, Gudanda, Gudhanda, Gudhand, Guandhar, Kareldi, Karundi, Karunti, Kurandi, Ka rantee, Karrandi, Karrandee, Gar und yih, Karun, Gooran, Kotanda, Kutanda, Goothanto",-17.368816565828,141.11506220632,QLD
Kurtjar ,"Gunggara, Gurdjar, Kunggara, Araba, Areba, Rib, Cudjeral, Curjur, Gilbert River tribe, Goom gharra, Gunggara, Koonkurri, Kortyera, Kuritjari, Kutjar, Ungorri, Kurrtjarr, Kurtijar",-16.747297706702,141.41755236567,QLD
Yukulta / Ganggalidda ,"Lardil, Yakula, Jugul, Jugulda, Jogula, Jokala, Jokul, Jokal, Iukala, Yukula, Yookala, Eugoola, Jungulda, Kanggaleida, Yangarella, Engarilla, Gangulida, Kangkalita",-17.341231808393,138.7513171226,QLD
Kayardild ,"Gayardilt, Kaiadilt, Bentinck Islanders, Gaiardilt, Gaja, dilt, Gajadild, Gajardild, Gajardilt, Gaya, Gayadilt, Kaiadil, Kaiadilt Madunun, Maldanunda, Malununda, Malununde, Mardunung, Marlanunda, Gayardild, Guyadilt, Madunun, Kayardilt, Kaiadild",-17.030578639892,139.489223589,QLD
Walangama ,"Bugulmara, Karan, Wahlongman, Wallankammer, Wallenkammer, Wollangama, Wollongurmee, Wallan kammer",-17.885734161982,141.93473152078,QLD
Yangkaal ,"Gananggalinda, Balumbant, Janggal, Janggaral, Janggaralda, Janggura, Mangaralda, Nemarang, Njangga:l, Jangaralda",-16.904906665987,138.98114341286,QLD
Lardil ,"Lardiil, Layardilda, Damin, Demin, Demiin, Gunana, Jungarl, Kare wa, Kunana, La:dil, Ladil, Laierdila, Lardi:i, Lardill, Leedil, Mornington Island tribe, Nemarang",-16.56431398137,139.45889134492,QLD
Rakaya ,"Pitta Pitta, Rakkaia, Rukkia",-23.424260150732,140.13721828808,QLD
Ngulupulu ,"Pitta Pitta, Karanya, Karenya, Kurrana, Mooraboola Moorloobulloo, Ngulubulu, Ooloopooloo",-24.056369749215,139.81757189273,SA
Parnkarra ,"Warluwara, Barngara",-21.260277550433,138.81045545972,QLD
Dhidhani ,"Dhidhanu, Yindjilandji",-20.477353213756,138.26211600271,NT
Dhidhani ,"Dhidhanu, Yindjilandji",-20.477353213756,138.26211600271,QLD
Kapula ,"Warluwara, Gabula",-22.132758180661,138.59613165265,QLD
Mayi-Yali ,"Mayi Kutuna, Maikudunu, Marago, Mayali",-18.941537932067,139.74786263805,QLD
Marrago ,"Kukatj, Marago, Mayi Kutuna, Kalibamu, Maikudunu, Mayi Yali, Ngarra",-18.270587599748,140.16664179604,QLD
Wangka-Yutjurru^ ,"Wangka yutjuru, Wanggamanha, Wongkadjera/Wangka yutjuru, Julaolinja, Lanima, Rungarungawa, Wongkadjera, Wangkadjera, Wanggadjara, Wanggayudyuru, Wangka jutjuru, Wonkajara, Wonkatyeri, Wonkoyara",-22.881736269643,138.56573007749,QLD
Pitta Pitta ,"Pitha Pitha, Karanja, Kungkalenja, Pitapita, Rakkaia, Ringaringa, Bida Bida, Bidabida, Bitta Bitta, Bittha Bittha, Narrinyeri, Paruru, PittaPitta, Pittapitta, Ramindjerar, Ramindjeri, Ramingara, Raminjeri, Raminyeri, Ramong, Rormear, Tarbanawalun, Wangkahicho, Wangkahichs, Wangkapit:a, Wirramu mejo, Bidha Bidha, Bidhabidha",-22.628422569678,139.72474432995,QLD
Ringu Ringu ,"Pitta Pitta, Ringaringa, Karanja, Kungkalenja, Pitapita, Rakkaia, Njuntauntaya, Oringaroo, Ringa, Ringa Oringaroo, RingaRinga, Ringa Ringa, Ringa ringaroo, Ringoringo, Ringu ringu, Ringuringu, Runga Rungawah, Rungo Rungo, Yuntauntaya, Ringa Ringaroo",-22.879282506558,140.26477261118,QLD
Yalarnnga,"Yalarrnga, Jalanga, Jalannga, Wonganja, Yalannga, Yelina, Yellanga, Yellunga, Yallunga, Jalarnnga, Yalarnga",-21.82184420257,139.71327081736,QLD
Yanda ,"Jangaa, Janda, Yunda",-22.084736311002,140.73881736939,QLD
Guwa ,"Goa, Koa, Goamulgo, Coa, Coah",-22.036939228068,142.31935154191,QLD
Yawuru ,"Yawur, Djauor, Jauor, Jawuru, Yawoorroo, Gawor, Jaoro, Jauro, Jauur, Kakudu Kakudu, Nawudu, Yaora, Yaoro, Yaoru, Yaroro, Yauera, Yauor, Yauro, Yawur, Yawuri, Yawurr",-17.943893293162,122.62530039145,WA
Warrwa ,"Kimberley Area Languages, Warwa, Kolaruma, Warrwai, Waruwa, Warwai, Wa:rwa",-17.275981416455,124.01362597767,WA
Walki,"Walgi, Kija, Gidja, Kitja, Kuluwarrang, Lungga",-17.846140555337,127.06302522156,WA
Jaru ,"Djaru, Jaruru, Jaroo, Djaro, Jarroo, Jarrou, Jarrau, Charrau, Jaruo, Djara, Deharu, Njining, Njinin, Nyinin, Nining, Neening, Meening, Ka:biri, Karbery, Kodjangana, Ruby Creek tribe, Karjaganujaru people",-18.517289717411,128.22757747316,WA
Nyulnyul,"Njul Njul, Kimberley Area Languages, Nyulnyul, Njulnjul, Ngulnyul, Niol Niol, Njolnjol, Nyolnyol, Nyool Nyool, NyulNyul, Nyul nyul, Yowera",-17.028028750801,122.70572928387,WA
Unggumi ,"Worora, Ong Komi, Wongkomi, Ongaranjan, Ungumi, Ungami, Ngarangari, Worrorran, Ungkami",-17.088781372512,124.86911767694,WA
Bardi ,"Baardi, Baard, Baada, Ba:d, Ba:di, Baad, Bad, Bard, Barda, Board",-16.668163920215,122.90225739947,WA
Jawi ,"Djawi, Djaui, Towahi, Tohawi, Ewenu, Ewenyoon, Chowie, Djaw, Djau, Djaoi, Tohau i, Ewanji, I:wanja",-16.442415702498,123.26757774432,WA
Worrorra ,"Worora, Jaudibaia, Maialnga, Worara, Wororra, Worrara, Wurara, Wo`rora, Worrora, Wurora, Wurura, Variants of the language name:, Yangibaia, Kularri/Gularri south westerners, Woddordda",-15.621326448715,124.87587090613,WA
Ngarinyin,"Ngarinyin, Ungarinjin, Guwij, Munumburru, Ngarinjin, Ngarnawu, Wilawila, Wolyamidi, Andedja, Andidja, Angarinjin, Arawari, Arkarinjindja, Arkarrinyinjia, Gular, Ingarinjindja, Kandjalngari, Marangana, Molyamidi, Narrinyina, Narrinyind, Narrinyindi, Ngaring ngyan, Ngerringun, Njingarinjanja, Ogarinyan, Oladjau, Ungarinin, Ungarinjen, Ungarinyin, Unggarinjin, Unjarinjin, Unnarinjin, Walmidi, Wangarinjinu, Warnarinjin, WolJamidi, Wulanggu, Unarinjin, Arkarin jindja, Ungarin jen, Worrorran",-16.003849061029,126.00543286652,WA
Guwij ,"Guwidj, Orla, Ngarinyin, Guidj, Worrorran",-15.28945961948,127.04966271301,WA
Jugun ,"Jukun, Dyugun, Djugun, Djurgun, Djukan, Jukan, Djugan, Tjugun, Tjukun, Djukun, Tjugan, Tjunung, Kularrabulu, Jukannganga",-17.786560192971,122.44504552718,WA
Gija / Kija,"Kitja, Lunga, Lungga, Gidja, Kuluwarrang, Walgi, Djarak, Djerag, Gidj, Gidya, Guidj, Guwidji, Gwidji, Keha, Kidja, Kiej, Kisah, Kisha, Kityu, Kutji, Kuitj, Kuitji, Kutnalawaru, Kwitj, Langgu, Longga, Loonga, Lungar, Lungu, Miwa, Paljarri, Tjarak, Walki, Waringari, WarrangariGidya, War ingari, Warrangari",-17.423987204478,127.39105081828,WA
Wanyjirra ,"Wanjdjirra, Gurinji, Wandjira, Wadshara, Manu, Manoo",-18.105865666511,129.70591481233,WA
Wunambal ,"Wunambul, Wunumbal, Unambal, Jamindjal, Jarmindjal, Kanaria, Laiau, Peremanggurei, Unambalnge, Wanambal, Wardana, Winjai, Wonambul, Wumnabal, Wunambullu, Wunambulu, Kularri/Gularri south westerners, Wulanggu, Wunambal ngarri, Worrorran",-14.879395710842,125.46376386735,WA
Andedja,"Andadjin, Kimberley Area Languages, Andajin, Worla, Ola, Walajangarri, Andidja, Kular, Andidja/Andidjara, Ngarinjin, Wilawila, Wandidja, Wulandidja, Andidjari, Gular, Ungarinjin, Unarinjin, Warnarinjin, Angarinjin, Wangarinjinu, Arawari, Ingarinjindja, Njingarinjanja, Arkarin jindja, Oladjau, Marangana, Walmidi, Narrinyind, Ungarinyin, Ungarin jen, Ngaring ngyan, Ngerringun, Kandjalngari for Ngarinjin, Wular:, Taib, Wulu, Taibange, Munumbara, Munumburu, Kalari:, Andadja, Piarngongo, Kundjanan, Kandjanan, Ullumbuloo for Wilawila, Worrorran",-17.348596455615,126.12807829435,WA
Munumburu ,"Munumburru, Ngarinyin, Guwij, Ngarinjin, Ngarnawu, Ungarinjin, Wilawila, Wolyamidi, Wilawiila, Wular:, Taib, Wulu, Taibange, Munumbara, Kalari:, Andedja, Andidja, Andadja, Piarngongo, Kundjanan, Kandjanan, Ullumbuloo, Worrorran",-15.277845865168,127.52770247631,WA
Wolyamidi ,"Ngarinyin, Woljamidi, Woljamiri, Molyamidi, Kuluwara, Kulu waran, Guluwarin, Kolaia, Arawari, Arawodi, Yamandil, Worrorran",-15.636884022902,127.36442252052,WA
Miriwoong / Miriuwung,"Miriwung, Mariu, Miriung, Mariyung, Miriwong, Miriwu, Miriwun, Mirong, Mirriwong, Mirung, Moreng, Mireau",-15.886297346976,128.86767402237,WA
Nyikina ,"Njigina, Nyigina, Dja:ba, Negena, Nigena, Njigana, Njigena, Njikena, Njikini, Nyegena, Nygina, Nyi gini, Nyigini, Tjaba, Wanji, Yeeda, Niggene",-18.259398938966,124.06084128792,WA
Malngin ,"Gurinji, Gurindji, Kartangarurru, Korindji, Kurintji, Tjial, Wandjira, Maialnga, Mailnga, Malgin, Malngjin, Western",-17.235153811703,129.35371644187,NT
Malngin ,"Gurinji, Gurindji, Kartangarurru, Korindji, Kurintji, Tjial, Wandjira, Maialnga, Mailnga, Malgin, Malngjin, Western",-17.235153811703,129.35371644187,WA
Yiiji ,"Yiidji, Forrest River, Kimberley Area Languages, Wunambal, Yeidji, Jeidji, Yeithi, Gujini, Gwini, Jeithi, Kuini, Kujini, Miwadange, Miwu, Morokorei, Ombalkari, Pikkolatpan, Umbalgari, Waringnari, Yeidthee, Yeeji, Yedji, Bugay, Worrorran",-15.139004382939,127.98886755601,WA
Kuluwarrang ,"Kitja, Guluwarin, Woljamidi, Woljamiri, Molyamidi, Kuluwara, Kulu waran, Kolaia, Arawari, Arawodi, Yamandil",-16.377113907312,127.97786580374,WA
Jiyil ,"Gurindji, Tjial, Kartangarurru, Korindji, Kurintji, Malngin, Wandjira, Djial, Jiyilawung, Cheeal, Jael, Jeelowng, Geelowng",-17.217052205639,130.53939680751,NT
Jiyil ,"Gurindji, Tjial, Kartangarurru, Korindji, Kurintji, Malngin, Wandjira, Djial, Jiyilawung, Cheeal, Jael, Jeelowng, Geelowng",-17.217052205639,130.53939680751,WA
Wilawila ,"Ngarinyin, Guwij, Munumburru, Ngarinjin, Ngarnawu, Ungarinjin, Wolyamidi, Andadja, Andedja, Andidja, Kalari, Kandjanan, Kundjanan, Munumbara, Munumburu, Piarngongo, Taib, Taibange, Ullumbuloo, WilaWila, Wular, Wulu, Wila Wila, Wular:, Kalari:, Worrorran",-15.077980095294,127.02311686831,WA
Gunin ,"Kwini, Kimberley Area Languages, Belaa, Kunan, Pela, Wirngir, Galumburu, Guini, Gwini, Pelah, Wadaja, Walar, Winggir, Wola, Wular, Cuini, Miwa, Konun, Konan, Konin, Gonin, Kaianu, Kianu, Kyanoo, Murgura, Kuna, Kunange, Gunan, Koonange, Mande, Manda, Pago, Bagu, Manungu, Manunggu, Kalumbura, Caloombooroo, Wulanggur, Ulagu Wulau, Ulangu, Umari, Boola, Pelange, Worrorran",-14.626847788773,127.66714933213,WA
Gajirrabeng,"Gajirrawung, Kimberley Area Languages, Gadjerawang, Kadjerong, Gadjerong, Gadyerong, Kadjerawang, Kadjeroen, Kadpjeroen, Kajirrawung, Gadyarawang, Gajerong, Ginmu, Kadjarong, Kujera Gajirrawoong  the Mirrawoong name for Gajirrabeng, Gajirrebeng, Kujera",-15.293006956048,129.27469359968,WA
Gaambera ,"Gamberre, Gambre, Kambure, Barurungari, Gamgre, Guwan, Kambera, Kamberange, Kambumiri, Kanbre, Purungari, Gambere, Kambre, Kularri/Gularri south westerners, Worrorran",-14.218114153615,126.34246111367,WA
Ngumbarl ,"Ngombal, Ngormbal, Ngombaru, Ngoombal, Ngormbal Ngormbal, Numbal, Numbanbor, Numbol",-17.515180917297,122.49150473245,WA
Worla ,"Waladja, Ngarinyin, Andajin, Ola, Walajangarri, Ngaiangari, Ngalangari, Ngarangari, Oladjau, Waladjangari, Walandjari, Wardia, Waringari, Wo:la, Wola, Woladjangari, Wolmardai, Woolaja, Wula, Wulu, Worrorran",-16.427686187055,127.21894002101,WA
Miwa ,"Bagu, Arnhem Land, Daly River Region Languages, Pela, Boola, Caloombooroo, Galumburu, Gonin, Gunan, Kaianu, Kalumbura, Kianu, Konan, Konin, Konun, Koonange, Kuna, Kunange, Kyanoo, Manda, Mande, Manunggu, Manungu, Murgura, Pago, Pelange, Ulangu, Umari, Walar, Wulanggur, Wulangu, Miwi, Oombulgurri, Ulagu Wulau, Worrorran",-14.127304137837,127.04181562118,WA
Umida ,"Umiida, Umede, Oomida, Umi:da, Wumide, Umi;da, Umeda, Umidi, Aobidai, Oken, Okat, Okwata, O:ka:ta, O:kada, Worrorran",-16.322781663654,123.85971331498,WA
Bunuba ,"Bunaba, Punuba, Punaba, Booneba, Boonooba, Bunapa, Kunamba, Punamba, Punapa, Punupa, Buniba, Bunuban",-17.724740792483,125.60516873534,WA
Doolboong ,"Dulbung, Tulpung, Du:l°ari, Duulngari, Kurramo, Dulngarri, Pokai, Kanjai, Wardaia, Wardai, Wardia",-15.036415688175,128.45716561639,WA
Ngarnawu ,"Ngarinyin, Guwij, Munumburru, Ngarinjin, Ungarinjin, Wilawila, Wolyamidi, Nganau, Nganaw, Worrorran",-16.187649916373,127.2888468636,WA
Yawijibaya ,"Yawidjibara, Yawuru, Yawijibara, Worora, Jaudjibaia, Jaudibaia, Jaudjibara, Jawdjibaia, Jawdjibara, Yaudjibara, Yaudjibaia, Alternative names:, Jawadjag, Winjawindjagu, Yawjibarra, Yaujibaia, Jawutjubar, Jadjibaia, Jaudji bara, Jadjiba, Bergalgu, Montgomery Islanders, Worrorran",-16.030656726266,124.14875457827,WA
Unggarrangu ,"Unggarangi, Ongkarango, Obagooma, Worrorran, Unggarranggu",-16.69360093802,123.67068184636,WA
Winjarumi ,"Windjarumi, Djaruma, Worrorran",-15.302436425011,124.25940097655,WA
Gooniyandi ,"Guniyandi, Guniyan, Gunian, Gunijan, Konejandi, Kunian, Cowrana, Goonien, Gunan, Guniandi, Gunin, Gunyari, Konajan, Konean, Konejanu, Koneyandi, Kunan, Kuniandu, Wadeawulu, Guniyan, Gun ian, Wadea wulu, Bunuban family",-18.590969909165,126.17902403966,WA
Nyininy ,"Njininj, Jaru, Nyinin, Djaro, Jarroo, Jarrou, Jarrau, Charrau, Jaruo, Djara, Deharu, Jaruru, Njining, Njinin, Nining, Neening, Meening, Ka:biri, Karbery, Kodjangana, Ruby Creek tribe",-18.06933982657,128.58567265067,WA
Jabirr Jabirr ,"Djabirr Djabirr, Dyaberdyaber, Jabirrjabirr, Djaba Djaba, Djaberadjabera, Djaberdjaber, Djaberadjaber, Djaber Djaber, Djabirdjabir, Tjabartjabara, Tjabirtjabira, Tjabiratjabir",-17.23238856867,122.52741287823,WA
Nimanburru ,"Nimanbur, Nimanburu, Nimanboorroo, Nimanbor, Nimanboro, Nimanboru, Ninambur, Ninamburu, Wadiabulu, Nimarnbur",-17.264739808971,123.13415808084,WA
Narungga/Nharangga ,"Nharangga, Narangka, Narangga, Adjabdurah, Adjadura, Adjahdurah, Adjahdural, Moor in nunjie, Murinandji, Nanunga, Naranga, Narrang gu, Narrang u, Narranga, Narrangga, Narranggu, Narrangu, Narunga, Narrunga, Turra, Wallaroo tribe, Nar anga",-34.481869129775,137.5910412494,SA
Adnyamathanha ,"Adnymathanha, Adjnjamathanha, Adynyamathanha, Adnjamathanha, Jadliaura, Ngudlawara, Wailpi, Walypi, Adnamadana, Adjnjamatana, Adnamatana, Adnjamadana, Adnjamadhanha, Adnjamatana, Adnjamathera, Adnjmadhanha, Adnjnjamathanha, Adyamatana, Andjama Dana, Andyamatana, Anjamatana, Anjamutina, Anjimatana, Anjiwatana, Anjiwatina, Anyamatana, Archualda, Atjualda, Benbakanjamata, Benbakanjamatana, Binbarnja, Binbarnya, Gadjnjamada, Gadjnjamadja, Ganjamadna, Imatjara, Kanjamata, Kanjimata, Keidnamutha, Keydnjamarda, Keydnjmarda, Kudjamuther, Kudjchnamootha, Kudnamietha, Kutchhamootha, Kutchnamoota, Kutchnamootha, Mardala, Mardula, Ngatjuwalda, Nimalda, Nimbalda, Nimbaldi, Nuralda, Umbertana, Unyamatana, Unyamootha, Wadla, Wailbi, Wajalpi, Waljbi, Wipie, Adnyamathana, Adnjamadana Wailbi, Adnyamatana, Atʸnʸamat̪an̪a",-30.350211730328,138.88257707454,SA
Pirlatapa ,"Pilardapa, Biladapa, Pilatapa, Berluppa, Biladepa, Biladhaba, Billidapa, Jarikuna, Pidlatapa, Piladapa, Pilladapa, Pillatapa, Pilliapp, Pillitapa, Pulladapa, Yarrikuna, Biladaba, Bilatappa, Billatapa, Yarri kuna",-29.839384635069,140.10042482577,SA
Wadigali ,"Wardikali, Wadikali, Evelyn Creek tribe, Nadikali, Wadikali",-29.260788242871,141.20964830663,NSW
Wadigali ,"Wardikali, Wadikali, Evelyn Creek tribe, Nadikali, Wadikali",-29.260788242871,141.20964830663,QLD
Wadigali ,"Wardikali, Wadikali, Evelyn Creek tribe, Nadikali, Wadikali",-29.260788242871,141.20964830663,SA
ARABANA ,"Arabana, Arabana/Wangkangurru, Anna Creek tribe, Arabuna, Arabunna, Arapani, Arapina, Arebana, Arrabonna, Arrabunna, Arubbinna, Jendakarangu, Ngarabana, Nulla, Peake tribe, Rabuna, Urabuna, Urabunna, Urapuna, Urroban, Wangarabana, Wangarabuna, Wangarabunna, Wongkurapuna, Wongpurapuna, Wonkurabana, Yendakarang, Yendakarangu",-28.416910395878,136.08372123795,SA
Dhirari ,"Dirari, Tirari, Dhirrari, Thirrari, Terari, Dhirrarri",-28.598289091556,137.77483818376,SA
Karenggapa ,"Garanggaba, Karengappa, Karrengappa, Kurengappa, Karengapa",-29.175707232399,142.66888000722,NSW
Karenggapa ,"Garanggaba, Karengappa, Karrengappa, Kurengappa, Karengapa",-29.175707232399,142.66888000722,QLD
Gungadidji ,"Birria, Kungadutji, Wangkumara, Kungatutji, Bidia, Kulumali, Marulta, Bundamara, Diraila, Jarumarra, Karendala, Mamwura, Ngandangara, Ngurawola, Punthamara, Thiraila, Wankumara, Gongadidji, Gundadidji, Gundadji, Gungadudji, Gunggadudji, Kunatacheel, Kunatatchee, Kungaditji, Kungarditchi, Kungkatuti, Palpakunu, Kunatachee",-26.351890738861,142.02527533877,QLD
Dieri,"Diyari, Tirari, Diari, Diyeri, Dieyerie, Deerie, Dieyrie, Dthee eri, Dayerrie, Dickeri, Kunari, Koonarie, Wongkadieri, Wonkadieri, Ti:ari, Urrominna, Jarawurga, Wanggainara",-28.228091015572,139.05841514417,SA
Yandruwandha^ ,"Yandruwandra, Yandruwanhdha, Thayipilthirringuda, Biralipa, Endawarra, Gandruwanda, Innamouka, Jandrawanda, Jandruwalda, Jandruwanda, Jandruwanta, Jandruwunta, Janduruwanda, Jendruwonta, Ngurunta, Yanderawantha, Yanderawartha, Yandra Wandra, Yandrawontha, Yandrinwantha, Yandruwanda, Yandruwanta, Yandruwonta, Yandruwunta, Yanduwulda, Yantowannta, Yantruwanta, Yantruwunta, Biraliba, Jendru wonta, Yandu wulda",-28.325841856362,140.39187764775,NSW
Yandruwandha^ ,"Yandruwandra, Yandruwanhdha, Thayipilthirringuda, Biralipa, Endawarra, Gandruwanda, Innamouka, Jandrawanda, Jandruwalda, Jandruwanda, Jandruwanta, Jandruwunta, Janduruwanda, Jendruwonta, Ngurunta, Yanderawantha, Yanderawartha, Yandra Wandra, Yandrawontha, Yandrinwantha, Yandruwanda, Yandruwanta, Yandruwonta, Yandruwunta, Yanduwulda, Yantowannta, Yantruwanta, Yantruwunta, Biraliba, Jendru wonta, Yandu wulda",-28.325841856362,140.39187764775,QLD
Yandruwandha^ ,"Yandruwandra, Yandruwanhdha, Thayipilthirringuda, Biralipa, Endawarra, Gandruwanda, Innamouka, Jandrawanda, Jandruwalda, Jandruwanda, Jandruwanta, Jandruwunta, Janduruwanda, Jendruwonta, Ngurunta, Yanderawantha, Yanderawartha, Yandra Wandra, Yandrawontha, Yandrinwantha, Yandruwanda, Yandruwanta, Yandruwonta, Yandruwunta, Yanduwulda, Yantowannta, Yantruwanta, Yantruwunta, Biraliba, Jendru wonta, Yandu wulda",-28.325841856362,140.39187764775,SA
Dhiraila ,"Ngura, Tereila, Thiralla, Mambanjura, Mamban yura, Mambangura, Mamwura, Ngandangura",-28.014414553242,142.23869188357,QLD
Nauo / Nawu,"Nhawu, Wirangu, Battara, Gnowoo, Growoo, Hilleri, Kadu, Kartwongulta, Naua, Nawa, Nawo, Ngao, Njao, Njau, Nowo, Wiljaru, Willuro, Kartawon gulta",-33.703990425696,135.43973598385,SA
Mambangurra,"Ngura, Wangkumara, Mamwura, Bundamara, Diraila, Jarumarra, Karendala, Kungatutji, Ngandangara, Ngurawola, Punthamara, Thiraila, Wankumara, Betharra, Eromarra, Jarumarda, Mambangura, Ngandangura, Ngandanguru, Unda Gnoora, Thereila, Thiralla, Mambanjura, Mamban yura",-28.601666302686,141.76302126145,NSW
Mambangurra,"Ngura, Wangkumara, Mamwura, Bundamara, Diraila, Jarumarra, Karendala, Kungatutji, Ngandangara, Ngurawola, Punthamara, Thiraila, Wankumara, Betharra, Eromarra, Jarumarda, Mambangura, Ngandangura, Ngandanguru, Unda Gnoora, Thereila, Thiralla, Mambanjura, Mamban yura",-28.601666302686,141.76302126145,QLD
Ngamini ,"Ngameni, Ominee, A:mini, Agamini, Agaminni, Ahminie, Ahminnie, Amini, Aumine, Aumini, Auminie, Awmani, Gnameni, Ngamani, Ngaminni, Ngnaminni, Uminnie, Aurnini",-26.94377210402,138.9611802331,SA
Yawarrawarrka ,"Yawarawarga, Yawarawarka, Jauraworka, Jawarawarka, Yaurorka, Yowerawoolka, Janweraworga, Jarawurga, Jaurorka, Jawarawarga, Jawarawonga, Jawaraworga, Yalaurawarka, Yarawuarka, Yarrawaurka, Yarrawoorka, Yarrawurka, Yarroworka, Yauarawaka, Yaurawakka, Yauraworga, Yauroka, Yauroworka, Yawarraworga, Yerawaka, Yowerawarrika, Yara wuarka",-26.534406581473,140.43913375357,SA
Wangkumara ,"Ngura, Bundamara, Diraila, Jarumarra, Karendala, Kungatutji, Mamwura, Ngandangara, Ngurawola, Punthamara, Thiraila, Wankumara, Balpamadramadra, Jaramarala, Papagunu, Wanggamara, Wanggumara, Wankgumara, Wongkumara, Wonkamara, Wonkamarra, Wonkamura, Wonkamurra, Wonkomarra, Wonkubara, Modern Wangkumara, Wonko marra, Wonku bara",-27.570485377228,141.8854183686,QLD
Punthamara ,"Ngura, Wangkumara, Bundamara, Diraila, Jarumarra, Karendala, Kungatutji, Mamwura, Ngandangara, Ngurawola, Thiraila, Wankumara, Bantha murra, Banthamurra, Boontha Murra, Boonthamurra, Bunka Burra, Buntamara, Buntamurra, Buntha burra, Bunthomarra, Puntamara, Bunthaburra, Bunthamara, Bundhamara",-27.342914265873,143.50243514014,QLD
